sku,title,price,comments,rating,shop,brand,category,specs,images,comment_samples,params,url,crawl_time,source_type,source_url,source_html_path,quality_score
100130785706,华为FreeBuds 6i 降噪蓝牙耳机 旗舰级降噪深度 音乐游戏 安卓/苹果手机通用 天际白 T0019,275.49,500000,98,华为京东自营旗舰店,华为（HUAWEI）,耳机,补贴领后价; FreeBuds 7i; FreeBuds 6i; FreeLace 系列; 天际白; 流光紫; 幻夜黑; 新色 | FreeBuds SE4海岛蓝,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/460070/8/4686/56181/6a338d54F39c75b80/00835a05a0d96b6b.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/4490/18/25217/38846/66f652e5Fe93f0ca6/ea8eae68dd3bc0c6.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100130785706.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100130785706.html,storage/raw_html/耳机/100130785706.html,100
100130785640,华为FreeBuds 6i 降噪蓝牙耳机 旗舰级降噪深度 音乐游戏 安卓/苹果手机通用 流光紫,275.49,500000,98,华为京东自营旗舰店,华为（HUAWEI）,耳机,补贴领后价; FreeBuds 7i; FreeBuds 6i; FreeLace 系列; 天际白; 流光紫; 幻夜黑; 新色 | FreeBuds SE4海岛蓝,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/459116/17/6004/59717/6a338d52Fa9c1de73/00835a05a017822d.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/4490/18/25217/38846/66f652e5Fe93f0ca6/ea8eae68dd3bc0c6.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100130785640.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100130785640.html,storage/raw_html/耳机/100130785640.html,100
100266536431,ANKER安克消噪耳机Pro 无线蓝牙耳机 通话清晰主动降噪耳机蓝牙2026最新款AI音质还原 吉尼斯认证白,1189.15,500,99,Anker京东自营旗舰店,ANKER,耳机,政府补贴价; 消噪耳机Liberty 5 Pro; 消噪耳机Liberty 5 Pro Max; 【独家配色】冰川蓝; 雪域白; 曜石黑; 暮沙粉; Pro版,https://img30.360buyimg.com/popshop/jfs/t1/421228/21/11840/2580/69e73fd7Fe6fb5e47/001e12c12c3a4fab.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455205/26/11563/128619/6a38a549Fc645e178/00835a0780e87c10.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/443153/36/15505/273883/6a2283e2F28e4f3cb/00835a0780402128.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100266536431.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100266536431.html,storage/raw_html/耳机/100266536431.html,100
100270624389,华为FreeBuds SE 4 ANC降噪版 真无线蓝牙降噪耳机 50小时长续航/多模式降噪/快速充电  海岛蓝,141.75,200000,98,华为京东自营旗舰店,华为（HUAWEI）,耳机,FreeBuds SE 4 ANC 降噪版; FreeBuds SE 3; FreeBuds SE 4 ANC降噪版海岛蓝; FreeBuds SE 4 ANC降噪版 陶瓷白; FreeBuds SE 4 ANC降噪版 曜石黑; 官方标配（不含充电线）,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/461995/25/870/91594/6a338d6bFa945e095/00835a05a0cbadfa.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/326654/2/17838/42430/68c22157F06bd4aa1/e61a9f56323bf906.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100270624389.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100270624389.html,storage/raw_html/耳机/100270624389.html,100
100278222064,Apple/苹果 iPhone 17 Pro Max 2TB 星宇橙色 支持移动联通电信5G 双卡双待手机,16499.0,3000000,97,Apple产品京东自营旗舰店,Apple,手机,政府补贴价; 【4998元起】iPhone 16 Pro; iPhone 17e; iPhone 17; iPhone Air; iPhone 17 Pro; iPhone 17 Pro Max; 银色; 星宇橙色; 深蓝色,https://img30.360buyimg.com/popshop/jfs/t1/209877/3/25564/7869/62fdebabEdceae4a7/0d757d8076b98466.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280628/460740/7/18312/48610/6a421fcaF3193f598/0a02320320bd8a72.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/343078/6/1458/25519/68c099a8F8be2d459/c811abc4d3ecfcdc.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100278222064.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100278222064.html,storage/raw_html/手机/100278222064.html,100
100270865468,Apple/苹果 AirPods Pro (第三代) 搭配MagSafe充电盒 (USB-C) 苹果耳机 蓝牙耳机 适用iPhone/iPad/Mac,1639.73,500000,97,Apple产品京东自营旗舰店,Apple,耳机,补贴领后价; AirPods Pro【三代】; AirPods【第四代】; AirPods Max 2; AirPods Max; 白色; 公开版; 充电线套装版; 两年AC+套装版,https://img30.360buyimg.com/popshop/jfs/t1/209877/3/25564/7869/62fdebabEdceae4a7/0d757d8076b98466.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455103/31/15052/479742/6a37ef27F17b31e18/00835dc5dc030e92.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/381520/39/7020/21664/694cf086Fc76bab4a/095d6e93e2e2a382.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100270865468.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100270865468.html,storage/raw_html/耳机/100270865468.html,100
100283892372,荣耀Magic8 16+512 绒黑色 第五代骁龙8至尊版 超夜神长焦 新一代青海湖电池 5G AI手机 国家补贴,4424.01,50000,99,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 【轻薄旗舰】荣耀Magic8 Pro Air; 【保时捷设计】荣耀Magic8 RSR; 荣耀Magic8; 荣耀Magic8 Pro; 绒黑色; 雪域白; 旭日金; 天青釉; 12GB+256GB,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/455798/2/16671/86960/6a3b8bfcF7eee83d6/0a02320320b74e7b.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/373133/13/21989/108649/695481aeF71c357ad/9a25a1532cc8134c.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100283892372.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100283892372.html,storage/raw_html/手机/100283892372.html,100
100296990440,荣耀500 Pro 超级Pro版 肖战同款 骁龙8至尊旗舰芯 青海湖电池 5G AI 学生 新款拍照手机 16+1T海蓝宝,3975.01,50000,98,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 【2亿人像实况】500; 【8000mAh电池】500 Pro; 【5000万潜望长焦】荣耀300Ultra; 【已售60w+】荣耀200; 【第三代骁龙8强芯】荣耀400 Pro; 曜石黑; 月光银; 海蓝宝; 星光粉,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/452079/26/19556/77961/6a3b9251Fed3833d3/0a02320320f489f7.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/380414/6/20175/93740/69553d9bFa8c8145a/96507c5c95271d12.png.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100296990440.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100296990440.html,storage/raw_html/手机/100296990440.html,100
100307090394,华为 nova 15 Ultra 256GB 幻夜黑麒麟9系芯片前后红枫影像6.8mm超薄机身 天通北斗双卫星通信华为手机,2790.13,20000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 好搭紫; 带感绿; 零度白; 幻夜黑; 256GB 昆仑玻璃; 512GB 昆仑玻璃,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/458105/15/17211/92557/6a3e3bf8Ffb718a93/00835005005a9e8c.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/382293/40/23225/58951/6968c120Fdb652fb2/0083320320b45658.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100307090394.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100307090394.html,storage/raw_html/手机/100307090394.html,100
100307090430,华为 nova 15 Ultra 256GB 零度白麒麟9系芯片前后红枫影像6.8mm超薄机身 天通北斗双卫星通信华为手机,2790.13,20000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 好搭紫; 带感绿; 零度白; 幻夜黑; 256GB 昆仑玻璃; 512GB 昆仑玻璃,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455983/40/17403/91073/6a3e3bf6Ff94706f5/00835005007a80ed.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/386652/26/8947/58951/6968c123F66b1b768/00833203208c600c.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100307090430.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100307090430.html,storage/raw_html/手机/100307090430.html,100
100307090438,华为 nova 15 Pro 256GB 零度白麒麟9系芯片前后红枫影像 6.9mm超薄机身北斗卫星消息华为手机鸿蒙系统,2620.98,50000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 带感绿; 好搭紫; 零度白; 幻夜黑; 256GB; 无货,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/460755/21/5591/48072/6a391ad8Fce951269/0083320320d66d6d.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/384520/4/17435/78725/6968c53dF86f5291d/00833203209e517a.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/387967/24/5140/111412/6968c623F965359f7/0083320320eb598c.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100307090438.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100307090438.html,storage/raw_html/手机/100307090438.html,100
100307090470,华为 nova 15 Ultra 256GB 好搭紫麒麟9系芯片前后红枫影像6.8mm超薄机身 天通北斗双卫星通信华为手机,2790.13,20000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 好搭紫; 带感绿; 零度白; 幻夜黑; 256GB 昆仑玻璃; 512GB 昆仑玻璃,https://storage.360buyimg.com/default.image/6a645f6465665f696d675f393836313931373632333134353936383338_mid.jpg | https://img14.360buyimg.com/imagetools/jfs/t1/237010/31/28274/393/675b251cF461edeb5/522413f8709f596a.png | https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/458540/39/15439/98496/6a3e3c88Fb5d40075/0083500500b32e4c.png.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100307090470.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100307090470.html,storage/raw_html/手机/100307090470.html,100
100308381126,荣耀WIN RT 骁龙8至尊旗舰芯 10000mAh青海湖电池 5G AI 新款游戏手机 16+512黑色,3130.51,200000,98,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 【新品上市】荣耀WIN RT; 【新品上市】荣耀WIN; 荣耀GT Pro; 黑色; 白色; 蓝色; 12GB+256GB; 无货; 16GB+256GB,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/464836/2/3054/78823/6a3b8fc4F1ba190d2/0a023203201e825e.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/412769/34/12107/94495/69cf6120Fa22a732e/0083320320618907.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100308381126.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100308381126.html,storage/raw_html/手机/100308381126.html,100
100310601200,华为 nova 15 Pro 256GB 好搭紫麒麟9系芯片前后红枫影像 6.9mm超薄机身北斗卫星消息华为手机鸿蒙系统,2536.41,50000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 带感绿; 无货; 好搭紫; 零度白; 无货; 幻夜黑,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/460396/16/7090/52111/6a391ad0F7a24f0b6/008332032024c2b6.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/400483/9/2086/78725/69a2afb8F9753f931/00833203204c40a1.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/394003/11/21204/111412/69a2afbdF0ae49ae2/0083320320a8d937.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100310601200.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100310601200.html,storage/raw_html/手机/100310601200.html,100
100310638778,华为 nova 15 Ultra 512GB 零度白 麒麟9系芯片 前后红枫影像  超动态臻彩护眼屏华为手机【赠话费券】,3081.01,2000,99,京东手机自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova13Pro高性价比; nova15; nova15Pro; nova15Ultra; 带感绿; 无货; 好搭紫; 无货; 零度白,https://img30.360buyimg.com/popshop/jfs/t1/194900/22/46136/6610/66597531F40a26a43/cc644e204f93fb3b.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/458888/10/10919/50257/6a3b9b98Fd7ec05b6/0a0232032060ba67.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/382619/27/4162/56473/6948e538F35a18fdc/c187f1abbe93f173.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/374547/34/16365/88904/6948e538F61f7c3ab/585f5d4217501426.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100310638778.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100310638778.html,storage/raw_html/手机/100310638778.html,100
100323835338,OPPO Find N6 16GB+512GB 原钛 无感折痕 哈苏 2 亿超清四摄 第五代骁龙 8 至尊版 折叠屏旗舰智能手机,10499.0,20000,99,OPPO京东自营旗舰店,OPPO,手机,补贴领后价; 【重磅新品】Find N6; 【骁龙8至尊】Find N5; 深黑; 原钛; 金橙; 12GB+256GB; 16GB+512GB; 16GB+1TB 卫星通信版; 标准版,https://img30.360buyimg.com/popshop/jfs/t1/142813/3/31211/3752/636489f6E636ea5f4/a547af4dbbe9b5a9.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/453735/10/16948/70195/6a33b271F4f936bad/00837d07d022720d.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/403625/35/13323/198441/69b8bc76Fe4d78ecc/008364064096daae.png.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100323835338.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100323835338.html,storage/raw_html/手机/100323835338.html,100
100363096470,华为 nova 16 Pro 时代少年团同款 256GB 晴空蓝 后置2亿红枫影像 麒麟9010S芯片 直屏智能手机,3349.0,5000,99,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 16; nova 16 Pro; nova 16 Ultra; 晴空蓝; 幻彩贝母; 天际白; 星空黑; 12GB+256GB; 12GB+512GB,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/464869/20/4078/107977/6a3c91b5Fe9d677ea/008332032071a2f5.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/443636/14/6992/119681/6a1d31f3F51c2c75f/00835a05a0f1f1de.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100363096470.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100363096470.html,storage/raw_html/手机/100363096470.html,100
